filename,frequency,label
2789 (4).jpg,0.3557745395783503,0
2789 (5).jpg,0.3033668613415181,0
2789 (6).jpg,0.32823658612712936,0
2789 (7).jpg,0.32372863376279615,0
2789 (8).jpg,0.32853310058500057,0
2789 (9).jpg,0.2550834391851627,0
2789.jpg,0.2374944373743221,0
2790 (10).jpg,0.3575530447860079,0
2790 (2).jpg,0.34752616097627204,0
2790 (3).jpg,0.2901469463561476,0
2790 (4).jpg,0.2664080607353289,0
2790 (5).jpg,0.31098669811302676,0
2790 (6).jpg,0.3333981474854905,0
2790 (7).jpg,0.3272103800434483,0
2790 (8).jpg,0.39002690953686125,0
2790 (9).jpg,0.3323006555934603,0
2790.jpg,0.3425964923384736,0
2791 (10).jpg,0.27733385693608853,0
2791 (2).jpg,0.35408322641364653,0
2791 (3).jpg,0.33431418611207325,0
2791 (4).jpg,0.4228383016259289,0
2791 (5).jpg,0.30566174754702274,0
2791 (6).jpg,0.32435953005901846,0
2791 (7).jpg,0.2958254063030163,0
2791 (8).jpg,0.2979920766045733,0
2791 (9).jpg,0.26137805756403226,0
2791.jpg,0.2730980449472536,0
2792 (10).jpg,0.3393369844743803,0
2792 (2).jpg,0.3222201101586329,0
2792 (3).jpg,0.4024445976155988,0
2792 (4).jpg,0.31808701283776125,0
2792 (5).jpg,0.34115190577466314,0
2792 (6).jpg,0.38270886662231207,0
2792 (7).jpg,0.3467383716809327,0
2792 (8).jpg,0.3043005229798134,0
2792 (9).jpg,0.41440953184184365,0
2792.jpg,0.28327399388677577,0
2793 (10).jpg,0.384104390254885,0
2793 (2).jpg,0.23702873565312246,0
2793 (3).jpg,0.36231918861304585,0
2793 (4).jpg,0.4283763781925356,0
2793 (5).jpg,0.27135958030894075,0
2793 (6).jpg,0.37213548018049053,0
2793 (7).jpg,0.39006772219205627,0
2793 (8).jpg,0.3145225409305307,0
2793 (9).jpg,0.24091491580800684,0
2793.jpg,0.29930685384176936,0
2794 (10).jpg,0.3263603610097954,0
2794 (2).jpg,0.17624020430598678,0
2794 (3).jpg,0.24465947038811703,0
2794 (4).jpg,0.3012066328445594,0
2794 (5).jpg,0.30448531547101776,0
2794 (6).jpg,0.34220811777185106,0
2794 (7).jpg,0.38386591511743345,0
2794 (8).jpg,0.3070529226670864,0
2794 (9).jpg,0.40219809151061187,0
2794.jpg,0.2114113898014243,0
2795 (10).jpg,0.3263812195018936,0
2795 (2).jpg,0.28231573204505434,0
2795 (3).jpg,0.33512904503609936,0
2795 (4).jpg,0.3869714602193138,0
2795 (5).jpg,0.29214327693234665,0
2795 (6).jpg,0.31963419953672245,0
2795 (7).jpg,0.3487076057875783,0
2795 (8).jpg,0.3379508037885619,0
2795 (9).jpg,0.3031015747420712,0
2795.jpg,0.23602832210406724,0
2796 (10).jpg,0.2519386762819582,0
2796 (2).jpg,0.39836586878741104,0
2796 (3).jpg,0.15789737496600456,0
2796 (4).jpg,0.2618517828043978,0
2796 (5).jpg,0.32244087819945444,0
2796 (6).jpg,0.2960035979745142,0
2796 (7).jpg,0.3539343293586047,0
2796 (8).jpg,0.3130827236559499,0
2796 (9).jpg,0.31182318375223556,0
2796.jpg,0.2392208641117281,0
2797 (10).jpg,0.25323061101608996,0
2797 (2).jpg,0.3029856215552528,0
2797 (3).jpg,0.28211087045449246,0
2797 (4).jpg,0.45298630594084976,0
2797 (5).jpg,0.30256634200499166,0
2797 (6).jpg,0.35729872385071,0
2797 (7).jpg,0.3182295475991572,0
2797 (8).jpg,0.3097220140163836,0
2797 (9).jpg,0.2895691300269806,0
2797.jpg,0.34825633136342965,0
2798 (10).jpg,0.2998369276120565,0
2798 (2).jpg,0.3465229855414925,0
2798 (3).jpg,0.3709663000827288,0
2798 (4).jpg,0.42483906615604,0
2798 (5).jpg,0.3625050270659304,0
2798 (6).jpg,0.17021151011859517,0
2798 (7).jpg,0.45414768524078697,0
2798 (8).jpg,0.31067442691769104,0
2798 (9).jpg,0.2713235143704992,0
2798.jpg,0.370157484744767,0
2799 (10).jpg,0.30310997612482793,0
2799 (2).jpg,0.37760483485193214,0
2799 (3).jpg,0.34873824919632285,0
2799 (4).jpg,0.3571413403131633,0
2799 (5).jpg,0.32802122814004947,0
2799 (6).jpg,0.28727935764075907,0
2799 (7).jpg,0.33609467011795185,0
2799 (8).jpg,0.3553761965053925,0
2799 (9).jpg,0.4003540733611945,0
2799.jpg,0.21578913848454187,0
2800 (10).jpg,0.3689753038941416,0
2800 (2).jpg,0.29289389921303255,0
2800 (3).jpg,0.2950463305273688,0
2800 (4).jpg,0.18341123436195436,0
2800 (5).jpg,0.31243124469483285,0
2800 (6).jpg,0.27837763241366387,0
2800 (7).jpg,0.3676740016749447,0
2800 (8).jpg,0.2736293746048613,0
2800 (9).jpg,0.25403477112976985,0
2800.jpg,0.2488724468217432,0
2801 (10).jpg,0.3508599736211125,0
2801 (2).jpg,0.4270790505819653,0
2801 (3).jpg,0.3521445928138703,0
2801 (4).jpg,0.2258366882762953,0
2801 (5).jpg,0.30352995796237503,0
2801 (6).jpg,0.34557114540455675,0
2801 (7).jpg,0.34561826101839405,0
2801 (8).jpg,0.32998542366377065,0
2801 (9).jpg,0.33154851713394423,0
2801.jpg,0.26076207625275866,0
2802 (10).jpg,0.33181881321982276,0
2802 (2).jpg,0.33854183401985966,0
2802 (3).jpg,0.3209135516363632,0
2802 (4).jpg,0.3244273957575033,0
2802 (5).jpg,0.3768292682924341,0
2802 (6).jpg,0.3948093198937415,0
2802 (7).jpg,0.245837600884482,0
2802 (8).jpg,0.29829178246249866,0
2802 (9).jpg,0.2973262699722374,0
2802.jpg,0.27148600468868384,0
2803 (10).jpg,0.3100821125241186,0
2803 (2).jpg,0.3237801293566466,0
2803 (3).jpg,0.3710809652083846,0
2803 (4).jpg,0.3092094289695461,0
2803 (5).jpg,0.3528807459278512,0
2803 (6).jpg,0.31313372766245035,0
2803 (7).jpg,0.39332501228903494,0
2803 (8).jpg,0.40071905182787854,0
2803 (9).jpg,0.2961996387982307,0
2803.jpg,0.3601827859383235,0
2804 (10).jpg,0.23751377165587836,0
2804 (2).jpg,0.3114356196317511,0
2804 (3).jpg,0.35941956928104535,0
2804 (4).jpg,0.15115427644456406,0
2804 (5).jpg,0.3036698800923146,0
2804 (6).jpg,0.3177451044065749,0
2804 (7).jpg,0.34236351596979064,0
2804 (8).jpg,0.39512126871310943,0
2804 (9).jpg,0.2511253402885665,0
2804.jpg,0.16732452124453445,0
2805 (10).jpg,0.3250940916642998,0
2805 (2).jpg,0.1700424227772726,0
2805 (3).jpg,0.3153565823438258,0
2805 (4).jpg,0.2872062234343745,0
2805 (5).jpg,0.3162232618493344,0
2805 (6).jpg,0.30571800938928095,0
2805 (7).jpg,0.2555724661002499,0
2805 (8).jpg,0.27094745701385153,0
2805 (9).jpg,0.29565620592121916,0
2805.jpg,0.3614260870785526,0
2806 (10).jpg,0.3800354771911451,0
2806 (2).jpg,0.19046206605936145,0
2806 (3).jpg,0.16390502706562332,0
2806 (4).jpg,0.3443551117469664,0
2806 (5).jpg,0.30328628525356166,0
2806 (6).jpg,0.3835631582901772,0
2806 (7).jpg,0.3579515629854627,0
2806 (8).jpg,0.22264567560301,0
2806 (9).jpg,0.2688965993120771,0
2806.jpg,0.3177716592053369,0
2807 (10).jpg,0.3563177573032646,0
2807 (2).jpg,0.34695967657914617,0
2807 (3).jpg,0.32175844514457136,0
2807 (4).jpg,0.3137112878180529,0
2807 (5).jpg,0.29581360064395507,0
2807 (6).jpg,0.3080980910374598,0
2807 (7).jpg,0.3257600233518266,0
2807 (8).jpg,0.31787379271850924,0
2807 (9).jpg,0.2648470474135673,0
2807.jpg,0.22907640544233765,0
2808 (10).jpg,0.3587930944310602,0
2808 (2).jpg,0.30888065326944286,0
2808 (3).jpg,0.36717049442801974,0
2808 (4).jpg,0.2755442463163594,0
2808 (5).jpg,0.28648921701518126,0
2808 (6).jpg,0.32782081941205704,0
2808 (7).jpg,0.35299093536858983,0
2808 (8).jpg,0.3026531795520055,0
2808 (9).jpg,0.3324945426445817,0
2808.jpg,0.31799593286099515,0
2809 (10).jpg,0.3376432392401052,0
2809 (2).jpg,0.29075201788881183,0
2809 (3).jpg,0.31951256165382647,0
2809 (4).jpg,0.3392618950213135,0
2809 (5).jpg,0.3074932677004813,0
2809 (6).jpg,0.3518995401531871,0
2809 (7).jpg,0.3631941747125408,0
2809 (8).jpg,0.30843722453329214,0
2809 (9).jpg,0.33154309242763047,0
2809.jpg,0.23885857933913845,0
2810 (10).jpg,0.3128015150167265,0
2810 (2).jpg,0.2626579442708067,0
2810 (3).jpg,0.39865972544992184,0
2810 (4).jpg,0.3823757194397986,0
2810 (5).jpg,0.34619823149455986,0
2810 (6).jpg,0.25766112054845486,0
2810 (7).jpg,0.3077402761952079,0
2810 (8).jpg,0.40482897587870437,0
2810 (9).jpg,0.3577292996155702,0
2810.jpg,0.2933661740822095,0
2811 (10).jpg,0.3502866141437659,0
2811 (2).jpg,0.3987914836400185,0
2811 (3).jpg,0.20800708151568265,0
2811 (4).jpg,0.23631577384682478,0
2811 (5).jpg,0.27851664982261226,0
2811 (6).jpg,0.3372367714356547,0
2811 (7).jpg,0.36873092152407616,0
2811 (8).jpg,0.211116740008331,0
2811 (9).jpg,0.2780762754057259,0
2811.jpg,0.2745487296639124,0
2812 (10).jpg,0.3257599005227856,0
2812 (2).jpg,0.4111229202579177,0
2812 (3).jpg,0.37320773591343864,0
2812 (4).jpg,0.1604458920280672,0
2812 (5).jpg,0.3039023808714191,0
2812 (6).jpg,0.4394083781446304,0
2812 (7).jpg,0.335076432369371,0
2812 (8).jpg,0.23012060193819278,0
2812 (9).jpg,0.3469804859848472,0
2812.jpg,0.28098810111027994,0
2813 (10).jpg,0.17621473677768004,0
2813 (2).jpg,0.33196163175752913,0
2813 (3).jpg,0.33369666862519626,0
2813 (4).jpg,0.3583472106057443,0
2813 (5).jpg,0.2863279773963357,0
2813 (6).jpg,0.3757164569209265,0
2813 (7).jpg,0.26912558521884844,0
2813 (8).jpg,0.3447770032002694,0
2813 (9).jpg,0.28091781747610184,0
2813.jpg,0.28608966467711955,0
2814 (10).jpg,0.2564213415978079,0
2814 (2).jpg,0.3573652898028754,0
2814 (3).jpg,0.37152224496550146,0
2814 (4).jpg,0.3172261504117263,0
2814 (5).jpg,0.22712497882560073,0
2814 (6).jpg,0.2513187743585002,0
2814 (7).jpg,0.3189376966137763,0
2814 (8).jpg,0.30051343768216443,0
2814 (9).jpg,0.30617984355994504,0
2814.jpg,0.25741523582238307,0
2815 (10).jpg,0.24317701497966857,0
2815 (2).jpg,0.33262440396934906,0
2815 (3).jpg,0.36062732041610507,0
2815 (4).jpg,0.34879605734168834,0
2815 (5).jpg,0.33162900796965306,0
2815 (6).jpg,0.2353090686926464,0
2815 (7).jpg,0.3443086792976493,0
2815 (8).jpg,0.3044305610111453,0
2815 (9).jpg,0.2376292037329807,0
2815.jpg,0.27860570071843027,0
2816 (10).jpg,0.2685536856810149,0
2816 (2).jpg,0.368699603544682,0
2816 (3).jpg,0.37632356630972646,0
2816 (4).jpg,0.26874611659549646,0
2816 (5).jpg,0.37961675519491744,0
2816 (6).jpg,0.2996956265426519,0
2816 (7).jpg,0.3600338349747211,0
2816 (8).jpg,0.3164172592301545,0
2816 (9).jpg,0.3590306160119642,0
2816.jpg,0.1975537659775996,0
2817 (10).jpg,0.29519567047028883,0
2817 (2).jpg,0.3714028033133316,0
2817 (3).jpg,0.29123063563156626,0
2817 (4).jpg,0.2778848377408668,0
2817 (5).jpg,0.2782486609527187,0
2817 (6).jpg,0.3437323878247996,0
2817 (7).jpg,0.3574395472434528,0
2817 (8).jpg,0.19769918257431715,0
2817 (9).jpg,0.29746061357332676,0
2817.jpg,0.21958573318126592,0
2818 (10).jpg,0.3521926562516938,0
2818 (2).jpg,0.31894941886352884,0
2818 (3).jpg,0.409487052353513,0
2818 (4).jpg,0.3187079707349063,0
2818 (5).jpg,0.29013053473376704,0
2818 (6).jpg,0.2938432157000834,0
2818 (7).jpg,0.3137103974006613,0
2818 (8).jpg,0.2863420577486784,0
2818 (9).jpg,0.27854496973760806,0
2818.jpg,0.312671455828245,0
2819 (10).jpg,0.3647710769059727,0
2819 (2).jpg,0.2900741260822515,0
2819 (3).jpg,0.3619178104957595,0
2819 (4).jpg,0.29200429135535483,0
2819 (5).jpg,0.3562310818581188,0
2819 (6).jpg,0.3194798470101965,0
2819 (7).jpg,0.2948435411923547,0
2819 (8).jpg,0.2943122659946523,0
2819 (9).jpg,0.29421881115796117,0
2819.jpg,0.27472951082138786,0
2820 (10).jpg,0.32309825857034496,0
2820 (2).jpg,0.3554234397654178,0
2820 (3).jpg,0.27768494215286915,0
2820 (4).jpg,0.3426899262063967,0
2820 (5).jpg,0.3151988149528517,0
2820 (6).jpg,0.30023352537114373,0
2820 (7).jpg,0.33677337017214637,0
2820 (8).jpg,0.26626397432825405,0
2820 (9).jpg,0.3253382110712218,0
2820.jpg,0.25798162859914525,0
2821 (10).jpg,0.3580024534702275,0
2821 (2).jpg,0.32076989558228586,0
2821 (3).jpg,0.2854187022164861,0
2821 (4).jpg,0.32557253910160183,0
2821 (5).jpg,0.2834552056434282,0
2821 (6).jpg,0.2606574819428015,0
2821 (7).jpg,0.34457636045650497,0
2821 (8).jpg,0.36170640718331165,0
2821 (9).jpg,0.2529246425031449,0
2821.jpg,0.29346655514659464,0
2822 (10).jpg,0.32083519213204853,0
2822 (2).jpg,0.36231560489021736,0
2822 (3).jpg,0.280016211098205,0
2822 (4).jpg,0.34991485431558156,0
2822 (5).jpg,0.3410547024561843,0
2822 (6).jpg,0.32042086495158423,0
2822 (7).jpg,0.3463187709554603,0
2822 (8).jpg,0.32514627578626015,0
2822 (9).jpg,0.28606839509427306,0
2822.jpg,0.29077807961588875,0
2823 (10).jpg,0.31386776916854164,0
2823 (2).jpg,0.35991396884380805,0
2823 (3).jpg,0.34136641795078043,0
2823 (4).jpg,0.2893335654908738,0
2823 (5).jpg,0.3521941182506453,0
2823 (6).jpg,0.31086243230577004,0
2823 (7).jpg,0.34225899362769635,0
2823 (8).jpg,0.34234540814758263,0
2823 (9).jpg,0.3602829887212225,0
2823.jpg,0.2798543253476096,0
2824 (10).jpg,0.33036897367012275,0
2824 (2).jpg,0.2581076015960041,0
2824 (3).jpg,0.3467315283803663,0
2824 (4).jpg,0.43110605516205797,0
2824 (5).jpg,0.33168335066974186,0
2824 (6).jpg,0.419573160506506,0
2824 (7).jpg,0.3500696423428489,0
2824 (8).jpg,0.2252194157311707,0
2824 (9).jpg,0.3193673264442777,0
2824.jpg,0.2645912240411675,0
2825 (10).jpg,0.35996001174578135,0
2825 (2).jpg,0.22731010632497317,0
2825 (3).jpg,0.3428051854226963,0
2825 (4).jpg,0.22557418120406034,0
2825 (5).jpg,0.2773595977971537,0
2825 (6).jpg,0.3203981934160683,0
2825 (7).jpg,0.299979140644123,0
2825 (8).jpg,0.2984109971356163,0
2825 (9).jpg,0.28399545125543985,0
2825.jpg,0.3114831415556023,0
2826 (10).jpg,0.3993473048856637,0
2826 (2).jpg,0.3336815510865818,0
2826 (3).jpg,0.22594082832638773,0
2826 (4).jpg,0.3129823045444671,0
2826 (5).jpg,0.3832286585385952,0
2826 (6).jpg,0.43338226884442094,0
2826 (7).jpg,0.3320402544400799,0
2826 (8).jpg,0.29105600383478597,0
2826 (9).jpg,0.31200590577048093,0
2826.jpg,0.22915226335607836,0
2827 (10).jpg,0.3782464486937827,0
2827 (2).jpg,0.3219951397517663,0
2827 (3).jpg,0.3274926469224244,0
2827 (4).jpg,0.3034545188961787,0
2827 (5).jpg,0.37493579042767494,0
2827 (6).jpg,0.3204074050008314,0
2827 (7).jpg,0.3549851112845381,0
2827 (8).jpg,0.3890588962469411,0
2827 (9).jpg,0.2267924634072706,0
2827.jpg,0.3306639027265511,0
2828 (10).jpg,0.3369919685014639,0
2828 (2).jpg,0.3532712333160041,0
2828 (3).jpg,0.31530032165746186,0
2828 (4).jpg,0.2741924492757816,0
2828 (5).jpg,0.29492999496476524,0
2828 (6).jpg,0.3427546718655251,0
2828 (7).jpg,0.28352620040919124,0
2828 (8).jpg,0.36534675445371223,0
2828 (9).jpg,0.34670009904627974,0
2828.jpg,0.3001513649087713,0
2829 (10).jpg,0.27749117800038103,0
2829 (2).jpg,0.3355889026049723,0
2829 (3).jpg,0.3725701468552502,0
2829 (4).jpg,0.3298651436930533,0
2829 (5).jpg,0.2739963761902507,0
2829 (6).jpg,0.2581259378994561,0
2829 (7).jpg,0.3107566802299436,0
2829 (8).jpg,0.3922872976453736,0
2829 (9).jpg,0.24431480400033978,0
2829.jpg,0.29852456462509214,0
2830 (10).jpg,0.34793303873290804,0
2830 (2).jpg,0.3925423051067223,0
2830 (3).jpg,0.3323159686950058,0
2830 (4).jpg,0.42396446843030544,0
2830 (5).jpg,0.34675179704567943,0
2830 (6).jpg,0.3680749878321558,0
2830 (7).jpg,0.35085849412724623,0
2830 (8).jpg,0.3299739308817489,0
2830 (9).jpg,0.3445074060474532,0
2830.jpg,0.26584362980010856,0
2831 (10).jpg,0.32059349501026996,0
2831 (2).jpg,0.3771778411082737,0
2831 (3).jpg,0.3577455586334888,0
2831 (4).jpg,0.3198702665164486,0
2831 (5).jpg,0.30469731240509246,0
2831 (6).jpg,0.30257012621889234,0
2831 (7).jpg,0.3895154027508476,0
2831 (8).jpg,0.3129528579366035,0
2831 (9).jpg,0.24865296377839063,0
2831.jpg,0.2724812032029723,0
2832 (10).jpg,0.2887541451992274,0
2832 (2).jpg,0.2924162726682917,0
2832 (3).jpg,0.29437680504355695,0
2832 (4).jpg,0.3208681510908599,0
2832 (5).jpg,0.36396654647204074,0
2832 (6).jpg,0.25312007865360137,0
2832 (7).jpg,0.3476951008583425,0
2832 (8).jpg,0.3332117609792851,0
2832 (9).jpg,0.2991509923750519,0
2832.jpg,0.2697413440547074,0
2833 (10).jpg,0.33333242353167286,0
2833 (2).jpg,0.2853135633695438,0
2833 (3).jpg,0.29623291813557046,0
2833 (4).jpg,0.35783224995567636,0
2833 (5).jpg,0.3428541699998814,0
2833 (6).jpg,0.36697678291845476,0
2833 (7).jpg,0.32777955278915605,0
2833 (8).jpg,0.31728311624681405,0
2833 (9).jpg,0.3345356265076631,0
2833.jpg,0.26637057030168254,0
2834 (10).jpg,0.25263066603433393,0
2834 (2).jpg,0.3544373811740441,0
2834 (3).jpg,0.3072986891092231,0
2834 (4).jpg,0.3734968287076925,0
2834 (5).jpg,0.3990131079036403,0
2834 (6).jpg,0.301442169784706,0
2834 (7).jpg,0.38281762306330275,0
2834 (8).jpg,0.34025797351859227,0
2834 (9).jpg,0.35533892827681635,0
2834.jpg,0.2737270330630925,0
2835 (10).jpg,0.2708559334908874,0
2835 (2).jpg,0.2923394516310186,0
2835 (3).jpg,0.3504285020002767,0
2835 (4).jpg,0.37529188103407574,0
2835 (5).jpg,0.3664314814815189,0
2835 (6).jpg,0.21670063504373363,0
2835 (7).jpg,0.38912250956579125,0
2835 (8).jpg,0.26824569103960877,0
2835 (9).jpg,0.3214626937510295,0
2835.jpg,0.2818336583463523,0
2836 (10).jpg,0.3510502213966843,0
2836 (2).jpg,0.2755906014234137,0
2836 (3).jpg,0.3605694530132839,0
2836 (4).jpg,0.34251267943096947,0
2836 (5).jpg,0.3179749834427984,0
2836 (6).jpg,0.24365483387768266,0
2836 (7).jpg,0.2754135804419948,0
2836 (8).jpg,0.38929542903310316,0
2836 (9).jpg,0.24697719879726301,0
2836.jpg,0.2857204150846247,0
2837 (10).jpg,0.4344905782534349,0
2837 (2).jpg,0.3611301598989996,0
2837 (3).jpg,0.3078355210847459,0
2837 (4).jpg,0.39265122038422906,0
2837 (5).jpg,0.28599091155025247,0
2837 (6).jpg,0.34907830310778165,0
2837 (7).jpg,0.29011433794794483,0
2837 (8).jpg,0.26924453729463305,0
2837 (9).jpg,0.24614618495946036,0
2837.jpg,0.3123268229342603,0
2838 (10).jpg,0.3922558795101572,0
2838 (2).jpg,0.34458619554195025,0
2838 (3).jpg,0.36548622023606364,0
2838 (4).jpg,0.22291442349943838,0
2838 (5).jpg,0.36141255054575355,0
2838 (6).jpg,0.29127105588499885,0
2838 (7).jpg,0.360445346023154,0
2838 (8).jpg,0.31040153485809935,0
2838 (9).jpg,0.2737688737687515,0
2838.jpg,0.32208881225226726,0
2839 (10).jpg,0.39370217290659076,0
2839 (2).jpg,0.32625057712039934,0
2839 (3).jpg,0.32555437780620977,0
2839 (4).jpg,0.3511576121389431,0
2839 (5).jpg,0.3503252662837143,0
2839 (6).jpg,0.2804562066063009,0
2839 (7).jpg,0.35747554092669853,0
2839 (8).jpg,0.24257097920356138,0
2839 (9).jpg,0.30723695899705233,0
2839.jpg,0.3622922996789776,0
2840 (10).jpg,0.213604334634545,0
2840 (2).jpg,0.32417547703161714,0
2840 (3).jpg,0.4015768419150534,0
2840 (4).jpg,0.32560244927159165,0
2840 (5).jpg,0.31533315377234217,0
2840 (6).jpg,0.31461617006435655,0
2840 (7).jpg,0.23390327242739659,0
2840 (8).jpg,0.26591541571249916,0
2840 (9).jpg,0.36522796324202506,0
2840.jpg,0.2597989993662671,0
2841 (10).jpg,0.22972403739988398,0
2841 (2).jpg,0.2607002257826289,0
2841 (3).jpg,0.3255021852036308,0
2841 (4).jpg,0.31253091811933637,0
2841 (5).jpg,0.3523339424821667,0
2841 (6).jpg,0.24569421257293847,0
2841 (7).jpg,0.2831334352960597,0
2841 (8).jpg,0.18236479710039002,0
2841 (9).jpg,0.2774028627753389,0
2841.jpg,0.28549531591706456,0
2842 (10).jpg,0.4329286733976555,0
2842 (2).jpg,0.32444913294416383,0
2842 (3).jpg,0.22831562974207997,0
2842 (4).jpg,0.36253457975095194,0
2842 (5).jpg,0.297056555860588,0
2842 (6).jpg,0.2131823272605383,0
2842 (7).jpg,0.34044777656923164,0
2842 (8).jpg,0.3050107083330838,0
2842 (9).jpg,0.3138868610287901,0
2842.jpg,0.2471352270926198,0
2843 (10).jpg,0.32695503068906284,0
2843 (2).jpg,0.2642966177197129,0
2843 (3).jpg,0.3787762035676028,0
2843 (4).jpg,0.3304248654249424,0
2843 (5).jpg,0.2890001953875601,0
2843 (6).jpg,0.2164783016844033,0
2843 (7).jpg,0.341679319156574,0
2843 (8).jpg,0.3764948110139359,0
2843 (9).jpg,0.30147493271903525,0
2843.jpg,0.31801672660738484,0
2844 (10).jpg,0.3942744822353271,0
2844 (2).jpg,0.39860914593773944,0
2844 (3).jpg,0.3195965098308767,0
2844 (4).jpg,0.322042412805726,0
2844 (5).jpg,0.3488358360768559,0
2844 (6).jpg,0.2266939448841033,0
2844 (7).jpg,0.3043313281574423,0
2844 (8).jpg,0.2649552775228087,0
2844 (9).jpg,0.2854368864587934,0
2844.jpg,0.27092026991379814,0
2845 (10).jpg,0.38247146734247633,0
2845 (2).jpg,0.4191670765894924,0
2845 (3).jpg,0.3783533134592077,0
2845 (4).jpg,0.2739294531317026,0
2845 (5).jpg,0.30407874870302437,0
2845 (6).jpg,0.3552767014313284,0
2845 (7).jpg,0.3383544415642084,0
2845 (8).jpg,0.3332050230722961,0
2845 (9).jpg,0.3012640562124048,0
2845.jpg,0.2628435622455739,0
2846 (10).jpg,0.35143470428220236,0
2846 (2).jpg,0.15328441065946902,0
2846 (3).jpg,0.27399672701754535,0
2846 (4).jpg,0.3452755536793871,0
2846 (5).jpg,0.4067053624300061,0
2846 (6).jpg,0.3182791726334999,0
2846 (7).jpg,0.3168423924853237,0
2846 (8).jpg,0.28467496028492967,0
2846 (9).jpg,0.26719503476281736,0
2846.jpg,0.19755205203509263,0
2847 (10).jpg,0.31647940859697093,0
2847 (2).jpg,0.3086322203307178,0
2847 (3).jpg,0.3525114481858108,0
2847 (4).jpg,0.2150129296039083,0
2847 (5).jpg,0.343075121720432,0
2847 (6).jpg,0.30057513168301486,0
2847 (7).jpg,0.29659282217995475,0
2847 (8).jpg,0.3358388617759522,0
2847 (9).jpg,0.31358238292086954,0
2847.jpg,0.3822093374030695,0
2848 (10).jpg,0.2690001881509174,0
2848 (2).jpg,0.3423067534404897,0
2848 (3).jpg,0.18087956746901468,0
2848 (4).jpg,0.3961032253215592,0
2848 (5).jpg,0.3359838126225907,0
2848 (6).jpg,0.33365616859966085,0
2848 (7).jpg,0.32647749197262566,0
2848 (8).jpg,0.3046193009608516,0
2848 (9).jpg,0.3047260888233691,0
2848.jpg,0.3436398316445728,0
2849 (10).jpg,0.3367257261493691,0
2849 (2).jpg,0.38231374456482087,0
2849 (3).jpg,0.32702962809520264,0
2849 (4).jpg,0.343243615104271,0
2849 (5).jpg,0.34569178608097406,0
2849 (6).jpg,0.2390391529324023,0
2849 (7).jpg,0.348899637035873,0
2849 (8).jpg,0.25105423159134926,0
2849 (9).jpg,0.315494598968822,0
2849.jpg,0.351425292770287,0
2850 (10).jpg,0.38683053046425775,0
2850 (2).jpg,0.22516764655278948,0
2850 (3).jpg,0.3612407504205191,0
2850 (4).jpg,0.3960585007258964,0
2850 (5).jpg,0.33423588269963567,0
2850 (6).jpg,0.3551641107454591,0
2850 (7).jpg,0.33253305163372854,0
2850 (8).jpg,0.3254300767016324,0
2850 (9).jpg,0.33474133323210603,0
2850.jpg,0.3087166586940269,0
2851 (10).jpg,0.33969289993764745,0
2851 (2).jpg,0.3059551912588245,0
2851 (3).jpg,0.26708022808064397,0
2851 (4).jpg,0.3079177717671818,0
2851 (5).jpg,0.359574932430197,0
2851 (6).jpg,0.37742852851518366,0
2851 (7).jpg,0.2609988232677626,0
2851 (8).jpg,0.3644715123203648,0
2851 (9).jpg,0.25388253646445735,0
2851.jpg,0.29286228868437525,0
2852 (10).jpg,0.2572261455703996,0
2852 (2).jpg,0.2570374812825155,0
2852 (3).jpg,0.355046405057164,0
2852 (4).jpg,0.3904828361425234,0
2852 (5).jpg,0.337232790933711,0
2852 (6).jpg,0.3266533391498943,0
2852 (7).jpg,0.36945557235553333,0
2852 (8).jpg,0.32041839529587934,0
2852 (9).jpg,0.3743840151160274,0
2852.jpg,0.15784113644589404,0
2853 (10).jpg,0.35177489436894116,0
2853 (2).jpg,0.30168463097677967,0
2853 (3).jpg,0.3320401046249007,0
2853 (4).jpg,0.34724771941767146,0
2853 (5).jpg,0.18253903966132068,0
2853 (6).jpg,0.3364803758517507,0
2853 (7).jpg,0.3567845413245425,0
2853 (8).jpg,0.34288278098105085,0
2853 (9).jpg,0.3326298916555371,0
2853.jpg,0.20361368626055476,0
2854 (10).jpg,0.2847295555119298,0
2854 (2).jpg,0.36570990924015606,0
2854 (3).jpg,0.2947625459787425,0
2854 (4).jpg,0.36014611456605733,0
2854 (5).jpg,0.42051536035196435,0
2854 (6).jpg,0.3191224973139627,0
2854 (7).jpg,0.30504407652981247,0
2854 (8).jpg,0.3090534358132589,0
2854 (9).jpg,0.30167126483708906,0
2854.jpg,0.24561056151245467,0
2855 (10).jpg,0.22236739423629145,0
2855 (2).jpg,0.35934242108145437,0
2855 (3).jpg,0.3319434173958699,0
2855 (4).jpg,0.3655037830958036,0
2855 (5).jpg,0.34741064291703344,0
2855 (6).jpg,0.2645682382434831,0
2855 (7).jpg,0.336498520647691,0
2855 (8).jpg,0.34918210170768516,0
2855 (9).jpg,0.3175532401016958,0
2855.jpg,0.14561984682918472,0
2856 (10).jpg,0.3026207228852791,0
2856 (2).jpg,0.3663983935017943,0
2856 (3).jpg,0.3308286956215483,0
2856 (4).jpg,0.3123212775512556,0
2856 (5).jpg,0.36487338661647556,0
2856 (6).jpg,0.2996690629676291,0
2856 (7).jpg,0.3529368140449157,0
2856 (8).jpg,0.33736065983169977,0
2856 (9).jpg,0.37205953913559975,0
2856.jpg,0.3409277269308662,0
