filename,residual,label
0810 (4).jpg,854.6815,0
0810 (5).jpg,164.76936,0
0810 (6).jpg,105.88951,0
0810 (7).jpg,160.33652,0
0810 (8).jpg,176.51595,0
0810 (9).jpg,204.75644,0
0810.jpg,211.67943,0
0811 (10).jpg,252.84369,0
0811 (2).jpg,410.66568,0
0811 (3).jpg,88.44507,0
0811 (4).jpg,290.60294,0
0811 (5).jpg,285.0116,0
0811 (6).jpg,154.90121,0
0811 (7).jpg,234.43567,0
0811 (8).jpg,349.3314,0
0811 (9).jpg,45.43597,0
0811.jpg,66.454,0
0812 (10).jpg,415.91394,0
0812 (2).jpg,392.6125,0
0812 (3).jpg,36.990295,0
0812 (4).jpg,368.52924,0
0812 (5).jpg,200.40393,0
0812 (6).jpg,236.3381,0
0812 (7).jpg,123.986404,0
0812 (8).jpg,386.45163,0
0812 (9).jpg,347.5227,0
0812.jpg,267.0703,0
0813 (10).jpg,386.41327,0
0813 (2).jpg,316.38263,0
0813 (3).jpg,155.23569,0
0813 (4).jpg,178.86496,0
0813 (5).jpg,72.07345,0
0813 (6).jpg,345.22305,0
0813 (7).jpg,141.75778,0
0813 (8).jpg,189.38113,0
0813 (9).jpg,230.13931,0
0813.jpg,492.33704,0
0814 (10).jpg,392.2284,0
0814 (2).jpg,298.5949,0
0814 (3).jpg,98.849365,0
0814 (4).jpg,189.34944,0
0814 (5).jpg,256.1939,0
0814 (6).jpg,171.7821,0
0814 (7).jpg,147.82126,0
0814 (8).jpg,266.18396,0
0814 (9).jpg,147.6368,0
0814.jpg,336.3122,0
0815 (10).jpg,253.55246,0
0815 (2).jpg,414.01144,0
0815 (3).jpg,197.09207,0
0815 (4).jpg,369.05902,0
0815 (5).jpg,202.48608,0
0815 (6).jpg,285.34906,0
0815 (7).jpg,249.63724,0
0815 (8).jpg,631.692,0
0815 (9).jpg,121.43966,0
0815.jpg,107.416466,0
0816 (10).jpg,239.15259,0
0816 (2).jpg,317.43243,0
0816 (3).jpg,100.622604,0
0816 (4).jpg,130.13217,0
0816 (5).jpg,95.97506,0
0816 (6).jpg,330.02972,0
0816 (7).jpg,221.58194,0
0816 (8).jpg,113.16382,0
0816 (9).jpg,261.32336,0
0816.jpg,263.7248,0
0817 (10).jpg,260.21362,0
0817 (2).jpg,266.7672,0
0817 (3).jpg,265.48843,0
0817 (4).jpg,180.17358,0
0817 (5).jpg,54.455635,0
0817 (6).jpg,233.95126,0
0817 (7).jpg,214.5122,0
0817 (8).jpg,334.05356,0
0817 (9).jpg,75.5761,0
0817.jpg,243.0143,0
0818 (10).jpg,309.9076,0
0818 (2).jpg,365.3976,0
0818 (3).jpg,148.70793,0
0818 (4).jpg,114.11767,0
0818 (5).jpg,70.889465,0
0818 (6).jpg,202.33984,0
0818 (7).jpg,196.76239,0
0818 (8).jpg,179.87381,0
0818 (9).jpg,536.6134,0
0818.jpg,51.366127,0
0819 (10).jpg,497.91275,0
0819 (2).jpg,342.94696,0
0819 (3).jpg,139.15292,0
0819 (4).jpg,246.63956,0
0819 (5).jpg,147.94656,0
0819 (6).jpg,197.98326,0
0819 (7).jpg,205.2777,0
0819 (8).jpg,321.33105,0
0819 (9).jpg,384.54773,0
0819.jpg,138.01218,0
0820 (10).jpg,376.92743,0
0820 (2).jpg,397.21304,0
0820 (3).jpg,96.652145,0
0820 (4).jpg,270.60757,0
0820 (5).jpg,248.15591,0
0820 (6).jpg,77.07715,0
0820 (7).jpg,770.901,0
0820 (8).jpg,213.51099,0
0820 (9).jpg,182.19005,0
0820.jpg,168.35153,0
0821 (10).jpg,267.1191,0
0821 (2).jpg,247.37154,0
0821 (3).jpg,66.4553,0
0821 (4).jpg,299.65692,0
0821 (5).jpg,63.524563,0
0821 (6).jpg,210.47754,0
0821 (7).jpg,297.72095,0
0821 (8).jpg,217.97888,0
0821 (9).jpg,71.227844,0
0821.jpg,233.4891,0
0822 (10).jpg,108.747856,0
0822 (2).jpg,286.6241,0
0822 (3).jpg,71.28571,0
0822 (4).jpg,231.65417,0
0822 (5).jpg,88.27414,0
0822 (6).jpg,219.59927,0
0822 (7).jpg,110.31096,0
0822 (8).jpg,218.4349,0
0822 (9).jpg,132.23401,0
0822.jpg,146.40796,0
0823 (10).jpg,402.88837,0
0823 (2).jpg,384.09604,0
0823 (3).jpg,233.07486,0
0823 (4).jpg,307.2831,0
0823 (5).jpg,264.00928,0
0823 (6).jpg,452.37225,0
0823 (7).jpg,181.57529,0
0823 (8).jpg,292.76648,0
0823 (9).jpg,166.33218,0
0823.jpg,313.50925,0
0824 (10).jpg,288.68005,0
0824 (2).jpg,145.32312,0
0824 (3).jpg,136.24779,0
0824 (4).jpg,91.59334,0
0824 (5).jpg,67.50719,0
0824 (6).jpg,157.99094,0
0824 (7).jpg,97.70032,0
0824 (8).jpg,296.78763,0
0824 (9).jpg,196.41678,0
0824.jpg,247.76573,0
0825 (10).jpg,567.3571,0
0825 (2).jpg,297.32574,0
0825 (3).jpg,445.82275,0
0825 (4).jpg,166.32535,0
0825 (5).jpg,136.31702,0
0825 (6).jpg,159.98254,0
0825 (7).jpg,87.579796,0
0825 (8).jpg,147.64989,0
0825 (9).jpg,397.17477,0
0825.jpg,228.88477,0
0826 (10).jpg,193.87784,0
0826 (2).jpg,341.0579,0
0826 (3).jpg,410.32285,0
0826 (4).jpg,403.63623,0
0826 (5).jpg,34.4293,0
0826 (6).jpg,363.0874,0
0826 (7).jpg,244.3378,0
0826 (8).jpg,185.51984,0
0826 (9).jpg,92.30977,0
0826.jpg,306.26846,0
0827 (10).jpg,370.9747,0
0827 (2).jpg,248.6144,0
0827 (3).jpg,167.4967,0
0827 (4).jpg,282.8373,0
0827 (5).jpg,92.20996,0
0827 (6).jpg,349.25214,0
0827 (7).jpg,88.84947,0
0827 (8).jpg,385.2906,0
0827 (9).jpg,45.12625,0
0827.jpg,401.6952,0
0828 (10).jpg,479.35193,0
0828 (2).jpg,275.35284,0
0828 (3).jpg,223.10222,0
0828 (4).jpg,202.29234,0
0828 (5).jpg,96.452484,0
0828 (6).jpg,137.36665,0
0828 (7).jpg,340.55148,0
0828 (8).jpg,246.24622,0
0828 (9).jpg,121.246796,0
0828.jpg,251.90378,0
0829 (10).jpg,257.6448,0
0829 (2).jpg,631.4507,0
0829 (3).jpg,110.71379,0
0829 (4).jpg,164.20258,0
0829 (5).jpg,654.77484,0
0829 (6).jpg,251.1615,0
0829 (7).jpg,270.0936,0
0829 (8).jpg,179.45024,0
0829 (9).jpg,487.6195,0
0829.jpg,212.012,0
0830 (10).jpg,330.35565,0
0830 (2).jpg,283.6271,0
0830 (3).jpg,92.47258,0
0830 (4).jpg,189.33939,0
0830 (5).jpg,285.1244,0
0830 (6).jpg,189.75333,0
0830 (7).jpg,135.2136,0
0830 (8).jpg,338.5481,0
0830 (9).jpg,237.76422,0
0830.jpg,174.67363,0
0831 (10).jpg,212.26746,0
0831 (2).jpg,559.79816,0
0831 (3).jpg,38.596348,0
0831 (4).jpg,96.52515,0
0831 (5).jpg,149.12688,0
0831 (6).jpg,84.81159,0
0831 (7).jpg,334.89056,0
0831 (8).jpg,126.07364,0
0831 (9).jpg,47.754486,0
0831.jpg,375.51385,0
0832 (10).jpg,384.1449,0
0832 (2).jpg,163.66953,0
0832 (3).jpg,154.50555,0
0832 (4).jpg,286.77094,0
0832 (5).jpg,111.66623,0
0832 (6).jpg,201.04822,0
0832 (7).jpg,280.38394,0
0832 (8).jpg,141.54016,0
0832 (9).jpg,208.34093,0
0832.jpg,123.13072,0
0833 (10).jpg,228.73479,0
0833 (2).jpg,275.73132,0
0833 (3).jpg,103.597374,0
0833 (4).jpg,56.493584,0
0833 (5).jpg,201.4479,0
0833 (6).jpg,112.34858,0
0833 (7).jpg,257.09772,0
0833 (8).jpg,338.13196,0
0833 (9).jpg,298.59106,0
0833.jpg,40.283142,0
0834 (10).jpg,235.59511,0
0834 (2).jpg,124.26921,0
0834 (3).jpg,136.4176,0
0834 (4).jpg,248.13867,0
0834 (5).jpg,123.77234,0
0834 (6).jpg,263.08154,0
0834 (7).jpg,354.30255,0
0834 (8).jpg,207.04277,0
0834 (9).jpg,149.21129,0
0834.jpg,318.7126,0
0835 (10).jpg,203.96074,0
0835 (2).jpg,179.60423,0
0835 (3).jpg,280.50885,0
0835 (4).jpg,320.7635,0
0835 (5).jpg,191.82999,0
0835 (6).jpg,182.24329,0
0835 (7).jpg,345.3156,0
0835 (8).jpg,391.9799,0
0835 (9).jpg,47.769222,0
0835.jpg,145.0317,0
0836 (10).jpg,115.05953,0
0836 (2).jpg,227.34361,0
0836 (3).jpg,196.15854,0
0836 (4).jpg,193.27975,0
0836 (5).jpg,224.20895,0
0836 (6).jpg,130.32848,0
0836 (7).jpg,168.7562,0
0836 (8).jpg,381.9168,0
0836 (9).jpg,135.09935,0
0836.jpg,149.13757,0
0837 (10).jpg,240.83098,0
0837 (2).jpg,283.95502,0
0837 (3).jpg,232.78963,0
0837 (4).jpg,120.69,0
0837 (5).jpg,156.95325,0
0837 (6).jpg,134.74863,0
0837 (7).jpg,226.32597,0
0837 (8).jpg,461.15543,0
0837 (9).jpg,188.69788,0
0837.jpg,184.35475,0
0838 (10).jpg,350.95154,0
0838 (2).jpg,305.3069,0
0838 (3).jpg,79.4792,0
0838 (4).jpg,45.596592,0
0838 (5).jpg,266.31808,0
0838 (6).jpg,159.74203,0
0838 (7).jpg,103.596596,0
0838 (8).jpg,323.22113,0
0838 (9).jpg,322.57056,0
0838.jpg,100.59967,0
0839 (10).jpg,213.83997,0
0839 (2).jpg,320.22205,0
0839 (3).jpg,202.31158,0
0839 (4).jpg,202.29874,0
0839 (5).jpg,222.95663,0
0839 (6).jpg,245.944,0
0839 (7).jpg,215.15079,0
0839 (8).jpg,318.4109,0
0839 (9).jpg,137.53282,0
0839.jpg,273.3357,0
0840 (10).jpg,216.57309,0
0840 (2).jpg,198.76544,0
0840 (3).jpg,94.149414,0
0840 (4).jpg,392.65494,0
0840 (5).jpg,216.646,0
0840 (6).jpg,231.24666,0
0840 (7).jpg,126.57427,0
0840 (8).jpg,441.06763,0
0840 (9).jpg,342.4978,0
0840.jpg,113.601524,0
0841 (10).jpg,609.8546,0
0841 (2).jpg,137.5897,0
0841 (3).jpg,190.80222,0
0841 (4).jpg,149.7392,0
0841 (5).jpg,312.4257,0
0841 (6).jpg,220.71588,0
0841 (7).jpg,96.81616,0
0841 (8).jpg,286.5356,0
0841 (9).jpg,131.19792,0
0841.jpg,77.4829,0
0842 (10).jpg,379.523,0
0842 (2).jpg,445.5245,0
0842 (3).jpg,195.42944,0
0842 (4).jpg,782.09454,0
0842 (5).jpg,88.004944,0
0842 (6).jpg,350.03198,0
0842 (7).jpg,103.499405,0
0842 (8).jpg,74.26416,0
0842 (9).jpg,206.38539,0
0842.jpg,107.29906,0
0843 (10).jpg,111.54021,0
0843 (2).jpg,316.74707,0
0843 (3).jpg,126.13078,0
0843 (4).jpg,295.92517,0
0843 (5).jpg,119.51007,0
0843 (6).jpg,153.2001,0
0843 (7).jpg,247.07361,0
0843 (8).jpg,263.95032,0
0843 (9).jpg,179.62975,0
0843.jpg,284.14685,0
0844 (10).jpg,333.6673,0
0844 (2).jpg,347.852,0
0844 (3).jpg,66.451385,0
0844 (4).jpg,201.66571,0
0844 (5).jpg,99.903046,0
0844 (6).jpg,334.6324,0
0844 (7).jpg,629.9579,0
0844 (8).jpg,181.18863,0
0844 (9).jpg,66.259384,0
0844.jpg,50.0158,0
0845 (10).jpg,281.70963,0
0845 (2).jpg,335.6681,0
0845 (3).jpg,241.8298,0
0845 (4).jpg,327.58408,0
0845 (5).jpg,200.828,0
0845 (6).jpg,296.09406,0
0845 (7).jpg,174.975,0
0845 (8).jpg,203.7001,0
0845 (9).jpg,189.52237,0
0845.jpg,38.161552,0
0846 (10).jpg,261.63336,0
0846 (2).jpg,256.50372,0
0846 (3).jpg,196.44104,0
0846 (4).jpg,92.78568,0
0846 (5).jpg,65.61694,0
0846 (6).jpg,551.8008,0
0846 (7).jpg,260.34872,0
0846 (8).jpg,480.08575,0
0846 (9).jpg,285.44626,0
0846.jpg,175.31152,0
0847 (10).jpg,331.37054,0
0847 (2).jpg,107.40959,0
0847 (3).jpg,285.2607,0
0847 (4).jpg,98.605804,0
0847 (5).jpg,128.93692,0
0847 (6).jpg,152.95883,0
0847 (7).jpg,430.93292,0
0847 (8).jpg,63.760544,0
0847 (9).jpg,92.043945,0
0847.jpg,174.75809,0
0848 (10).jpg,408.8581,0
0848 (2).jpg,259.13898,0
0848 (3).jpg,86.59681,0
0848 (4).jpg,492.06873,0
0848 (5).jpg,114.991974,0
0848 (6).jpg,319.65436,0
0848 (7).jpg,178.25177,0
0848 (8).jpg,179.87485,0
0848 (9).jpg,155.15535,0
0848.jpg,151.03479,0
0849 (10).jpg,323.99442,0
0849 (2).jpg,152.22957,0
0849 (3).jpg,174.76068,0
0849 (4).jpg,166.72945,0
0849 (5).jpg,304.07587,0
0849 (6).jpg,149.60117,0
0849 (7).jpg,468.88275,0
0849 (8).jpg,289.16748,0
0849 (9).jpg,159.21579,0
0849.jpg,66.163704,0
0850 (10).jpg,408.15356,0
0850 (2).jpg,280.55246,0
0850 (3).jpg,167.84366,0
0850 (4).jpg,142.42429,0
0850 (5).jpg,209.14426,0
0850 (6).jpg,364.01718,0
0850 (7).jpg,204.57936,0
0850 (8).jpg,269.086,0
0850 (9).jpg,431.76245,0
0850.jpg,167.06024,0
0851 (10).jpg,193.13171,0
0851 (2).jpg,287.2758,0
0851 (3).jpg,89.01172,0
0851 (4).jpg,159.97467,0
0851 (5).jpg,33.936646,0
0851 (6).jpg,114.50109,0
0851 (7).jpg,190.49515,0
0851 (8).jpg,621.7583,0
0851 (9).jpg,65.71795,0
0851.jpg,42.5223,0
0852 (10).jpg,175.96017,0
0852 (2).jpg,497.7138,0
0852 (3).jpg,110.56818,0
0852 (4).jpg,554.9154,0
0852 (5).jpg,265.67548,0
0852 (6).jpg,814.9771,0
0852 (7).jpg,427.00122,0
0852 (8).jpg,281.71033,0
0852 (9).jpg,68.08683,0
0852.jpg,94.95853,0
0853 (10).jpg,233.34543,0
0853 (2).jpg,271.245,0
0853 (3).jpg,102.281105,0
0853 (4).jpg,74.440285,0
0853 (5).jpg,217.9609,0
0853 (6).jpg,280.50598,0
0853 (7).jpg,148.73941,0
0853 (8).jpg,141.51111,0
0853 (9).jpg,23.096172,0
0853.jpg,218.82419,0
0854 (10).jpg,375.0123,0
0854 (2).jpg,452.1256,0
0854 (3).jpg,39.78601,0
0854 (4).jpg,213.24454,0
0854 (5).jpg,224.19295,0
0854 (6).jpg,621.31165,0
0854 (7).jpg,141.68875,0
0854 (8).jpg,455.91962,0
0854 (9).jpg,107.341446,0
0854.jpg,106.590805,0
0855 (10).jpg,415.63,0
0855 (2).jpg,108.84993,0
0855 (3).jpg,91.60636,0
0855 (4).jpg,103.26489,0
0855 (5).jpg,157.96588,0
0855 (6).jpg,147.29512,0
0855 (7).jpg,163.77052,0
0855 (8).jpg,54.810886,0
0855 (9).jpg,503.2975,0
0855.jpg,378.71274,0
0856 (10).jpg,209.6685,0
0856 (2).jpg,663.9752,0
0856 (3).jpg,102.86369,0
0856 (4).jpg,269.654,0
0856 (5).jpg,122.288,0
0856 (6).jpg,145.86896,0
0856 (7).jpg,310.66434,0
0856 (8).jpg,270.89713,0
0856 (9).jpg,183.98172,0
0856.jpg,141.91391,0
0857 (10).jpg,206.28941,0
0857 (2).jpg,355.94318,0
0857 (3).jpg,152.01587,0
0857 (4).jpg,231.20187,0
0857 (5).jpg,103.80444,0
0857 (6).jpg,86.2086,0
0857 (7).jpg,87.84518,0
0857 (8).jpg,414.95172,0
0857 (9).jpg,211.48889,0
0857.jpg,44.339775,0
0858 (10).jpg,228.5235,0
0858 (2).jpg,301.89877,0
0858 (3).jpg,97.45312,0
0858 (4).jpg,78.38803,0
0858 (5).jpg,190.04492,0
0858 (6).jpg,59.255066,0
0858 (7).jpg,210.11874,0
0858 (8).jpg,304.9707,0
0858 (9).jpg,100.13876,0
0858.jpg,159.83463,0
0859 (10).jpg,342.87927,0
0859 (2).jpg,694.58356,0
0859 (3).jpg,258.7404,0
0859 (4).jpg,522.1129,0
0859 (5).jpg,115.138824,0
0859 (6).jpg,159.47943,0
0859 (7).jpg,47.29694,0
0859 (8).jpg,461.00232,0
0859 (9).jpg,32.347412,0
0859.jpg,330.51233,0
0860 (10).jpg,202.58499,0
0860 (2).jpg,421.63867,0
0860 (3).jpg,84.69664,0
0860 (4).jpg,131.66376,0
0860 (5).jpg,230.77426,0
0860 (6).jpg,382.43027,0
0860 (7).jpg,62.528442,0
0860 (8).jpg,390.67242,0
0860 (9).jpg,242.7174,0
0860.jpg,199.41959,0
0861 (10).jpg,493.6232,0
0861 (2).jpg,233.26752,0
0861 (3).jpg,199.08093,0
0861 (4).jpg,181.42265,0
0861 (5).jpg,68.95308,0
0861 (6).jpg,314.178,0
0861 (7).jpg,172.16132,0
0861 (8).jpg,232.98726,0
0861 (9).jpg,154.8428,0
0861.jpg,72.07449,0
0862 (10).jpg,276.34033,0
0862 (2).jpg,492.51105,0
0862 (3).jpg,248.10367,0
0862 (4).jpg,207.08759,0
0862 (5).jpg,420.36362,0
0862 (6).jpg,269.12177,0
0862 (7).jpg,318.06213,0
0862 (8).jpg,182.45699,0
0862 (9).jpg,75.25209,0
0862.jpg,137.531,0
0863 (10).jpg,402.33044,0
0863 (2).jpg,562.37585,0
0863 (3).jpg,274.6621,0
0863 (4).jpg,83.41467,0
0863 (5).jpg,221.33347,0
0863 (6).jpg,135.97746,0
0863 (7).jpg,319.6156,0
0863 (8).jpg,317.6953,0
0863 (9).jpg,119.255554,0
0863.jpg,133.36105,0
0864 (10).jpg,283.2401,0
0864 (2).jpg,372.44873,0
0864 (3).jpg,105.862305,0
0864 (4).jpg,174.49643,0
0864 (5).jpg,99.00044,0
0864 (6).jpg,116.97613,0
0864 (7).jpg,114.664055,0
0864 (8).jpg,352.38257,0
0864 (9).jpg,132.77956,0
0864.jpg,88.997795,0
0865 (10).jpg,817.3314,0
0865 (2).jpg,236.62878,0
0865 (3).jpg,171.29993,0
0865 (4).jpg,394.8774,0
0865 (5).jpg,103.284904,0
0865 (6).jpg,362.19403,0
0865 (7).jpg,156.33313,0
0865 (8).jpg,94.6983,0
0865 (9).jpg,84.724365,0
0865.jpg,130.75285,0
0866 (10).jpg,470.71774,0
0866 (2).jpg,208.12961,0
0866 (3).jpg,187.42294,0
0866 (4).jpg,88.6904,0
0866 (5).jpg,210.15445,0
0866 (6).jpg,250.98996,0
0866 (7).jpg,98.24805,0
0866 (8).jpg,185.89046,0
0866 (9).jpg,93.5141,0
0866.jpg,128.04475,0
0867 (10).jpg,373.58856,0
0867 (2).jpg,287.98816,0
0867 (3).jpg,153.42906,0
0867 (4).jpg,188.44691,0
0867 (5).jpg,341.84796,0
0867 (6).jpg,141.12883,0
0867 (7).jpg,299.5761,0
0867 (8).jpg,153.13644,0
0867 (9).jpg,113.409225,0
0867.jpg,104.03501,0
0868 (10).jpg,226.539,0
0868 (2).jpg,551.08484,0
0868 (3).jpg,130.84308,0
0868 (4).jpg,250.52383,0
0868 (5).jpg,216.1423,0
0868 (6).jpg,202.45038,0
0868 (7).jpg,260.37326,0
0868 (8).jpg,229.86955,0
0868 (9).jpg,126.62866,0
0868.jpg,201.0328,0
0869 (10).jpg,192.56104,0
0869 (2).jpg,362.36346,0
0869 (3).jpg,179.2258,0
0869 (4).jpg,424.04822,0
0869 (5).jpg,196.07413,0
0869 (6).jpg,252.59567,0
0869 (7).jpg,210.04776,0
0869 (8).jpg,453.63248,0
0869 (9).jpg,90.81944,0
0869.jpg,176.90314,0
0870 (10).jpg,326.0586,0
0870 (2).jpg,420.27582,0
0870 (3).jpg,173.00522,0
0870 (4).jpg,171.077,0
0870 (5).jpg,210.6432,0
0870 (6).jpg,160.72594,0
0870 (7).jpg,160.73314,0
0870 (8).jpg,457.55212,0
0870 (9).jpg,227.29141,0
0870.jpg,123.06532,0
0871 (10).jpg,367.26788,0
0871 (2).jpg,503.94232,0
0871 (3).jpg,213.5187,0
0871 (4).jpg,243.90442,0
0871 (5).jpg,97.96289,0
0871 (6).jpg,241.97386,0
0871 (7).jpg,28.853271,0
0871 (8).jpg,290.56924,0
0871 (9).jpg,56.48128,0
0871.jpg,41.294655,0
0872 (10).jpg,255.91223,0
0872 (2).jpg,157.12602,0
0872 (3).jpg,254.7906,0
0872 (4).jpg,130.14116,0
0872 (5).jpg,212.82312,0
0872 (6).jpg,219.83942,0
0872 (7).jpg,239.52968,0
0872 (8).jpg,249.07956,0
0872 (9).jpg,142.68152,0
0872.jpg,108.58078,0
0873 (10).jpg,264.2389,0
0873 (2).jpg,278.52863,0
0873 (3).jpg,91.46158,0
0873 (4).jpg,311.93665,0
0873 (5).jpg,101.657074,0
0873 (6).jpg,274.08432,0
0873 (7).jpg,239.17958,0
0873 (8).jpg,90.26236,0
0873 (9).jpg,110.28222,0
0873.jpg,237.79102,0
0874 (10).jpg,186.68626,0
0874 (2).jpg,198.02536,0
0874 (3).jpg,109.95234,0
0874 (4).jpg,119.1738,0
0874 (5).jpg,274.80063,0
0874 (6).jpg,117.89888,0
0874 (7).jpg,370.7304,0
0874 (8).jpg,452.5456,0
0874 (9).jpg,355.08234,0
0874.jpg,373.85913,0
0875 (10).jpg,523.373,0
0875 (2).jpg,251.07822,0
0875 (3).jpg,52.0679,0
0875 (4).jpg,347.17126,0
0875 (5).jpg,136.7865,0
0875 (6).jpg,299.66418,0
0875 (7).jpg,86.55806,0
0875 (8).jpg,271.5924,0
0875 (9).jpg,291.68048,0
0875.jpg,233.07973,0
0876 (10).jpg,361.98392,0
0876 (2).jpg,397.12122,0
0876 (3).jpg,91.80234,0
0876 (4).jpg,740.8092,0
0876 (5).jpg,216.00262,0
0876 (6).jpg,263.33313,0
0876 (7).jpg,230.80032,0
0876 (8).jpg,138.57428,0
0876 (9).jpg,193.17361,0
0876.jpg,285.16937,0
0877 (10).jpg,289.6053,0
0877 (2).jpg,212.47327,0
0877 (3).jpg,79.11045,0
0877 (4).jpg,115.58194,0
0877 (5).jpg,607.32794,0
0877 (6).jpg,220.3578,0
0877 (7).jpg,145.16162,0
0877 (8).jpg,375.54572,0
0877 (9).jpg,34.70062,0
0877.jpg,54.0799,0
0878 (10).jpg,209.66284,0
0878 (2).jpg,323.1256,0
0878 (3).jpg,148.70483,0
0878 (4).jpg,263.85336,0
0878 (5).jpg,260.9865,0
0878 (6).jpg,390.51343,0
0878 (7).jpg,177.17094,0
0878 (8).jpg,73.83099,0
0878 (9).jpg,319.98386,0
0878.jpg,153.56224,0
0879 (10).jpg,266.98218,0
0879 (2).jpg,160.35022,0
0879 (3).jpg,131.40295,0
0879 (4).jpg,343.72534,0
0879 (5).jpg,144.21399,0
0879 (6).jpg,82.028885,0
0879 (7).jpg,635.9894,0
0879 (8).jpg,375.2059,0
0879 (9).jpg,273.78174,0
0879.jpg,192.2604,0
0880 (10).jpg,553.9666,0
0880 (2).jpg,297.07687,0
0880 (3).jpg,204.18893,0
0880 (4).jpg,277.9547,0
0880 (5).jpg,263.88116,0
0880 (6).jpg,86.69153,0
0880 (7).jpg,243.35799,0
0880 (8).jpg,431.62482,0
0880 (9).jpg,49.316162,0
0880.jpg,217.34462,0
0881 (10).jpg,260.3943,0
0881 (2).jpg,367.60968,0
0881 (3).jpg,134.74695,0
0881 (4).jpg,356.2821,0
0881 (5).jpg,132.61346,0
0881 (6).jpg,83.911865,0
0881 (7).jpg,104.47838,0
0881 (8).jpg,169.53452,0
0881 (9).jpg,132.67363,0
0881.jpg,128.37207,0
0882 (10).jpg,177.39346,0
0882 (2).jpg,282.25552,0
0882 (3).jpg,295.51923,0
0882 (4).jpg,135.06291,0
0882 (5).jpg,409.35522,0
0882 (6).jpg,250.07568,0
0882 (7).jpg,143.84181,0
0882 (8).jpg,501.53152,0
0882 (9).jpg,154.41077,0
0882.jpg,290.94073,0
0883 (10).jpg,148.67877,0
0883 (2).jpg,182.17764,0
0883 (3).jpg,235.32869,0
0883 (4).jpg,185.11176,0
0883 (5).jpg,56.250835,0
0883 (6).jpg,261.51355,0
0883 (7).jpg,87.55,0
0883 (8).jpg,164.78848,0
0883 (9).jpg,152.50182,0
0883.jpg,167.95251,0
0884 (10).jpg,732.08813,0
0884 (2).jpg,357.20746,0
0884 (3).jpg,67.5358,0
0884 (4).jpg,212.60754,0
0884 (5).jpg,47.483982,0
0884 (6).jpg,68.58879,0
0884 (7).jpg,480.24878,0
0884 (8).jpg,378.18628,0
0884 (9).jpg,243.268,0
0884.jpg,103.65784,0
0885 (10).jpg,236.83928,0
0885 (2).jpg,377.15308,0
0885 (3).jpg,129.89886,0
0885 (4).jpg,52.29448,0
0885 (5).jpg,181.32838,0
0885 (6).jpg,431.9521,0
0885 (7).jpg,159.1189,0
0885 (8).jpg,137.60587,0
0885 (9).jpg,91.058525,0
0885.jpg,178.47989,0
0886 (10).jpg,475.33173,0
0886 (2).jpg,377.588,0
0886 (3).jpg,90.4055,0
0886 (4).jpg,233.58286,0
0886 (5).jpg,234.91904,0
0886 (6).jpg,76.95445,0
0886 (7).jpg,109.48092,0
0886 (8).jpg,129.18417,0
0886 (9).jpg,194.80142,0
0886.jpg,102.0647,0
0887 (10).jpg,181.80022,0
0887 (2).jpg,297.4269,0
0887 (3).jpg,26.678633,0
0887 (4).jpg,184.93005,0
0887 (5).jpg,176.06686,0
0887 (6).jpg,131.23137,0
0887 (7).jpg,163.23059,0
0887 (8).jpg,209.85742,0
0887 (9).jpg,306.1961,0
0887.jpg,134.45827,0
0888 (10).jpg,673.55176,0
0888 (2).jpg,422.2768,0
0888 (3).jpg,279.267,0
0888 (4).jpg,220.04085,0
0888 (5).jpg,79.423615,0
0888 (6).jpg,153.52173,0
0888 (7).jpg,329.58356,0
0888 (8).jpg,150.09071,0
0888 (9).jpg,156.30464,0
0888.jpg,396.4309,0
0889 (10).jpg,344.85687,0
0889 (2).jpg,172.14766,0
0889 (3).jpg,87.243195,0
0889 (4).jpg,339.2977,0
0889 (5).jpg,144.8092,0
0889 (6).jpg,161.77567,0
0889 (7).jpg,139.17215,0
0889 (8).jpg,137.33173,0
0889 (9).jpg,198.63147,0
0889.jpg,161.16849,0
0890 (10).jpg,94.09031,0
0890 (2).jpg,415.36908,0
0890 (3).jpg,344.71494,0
0890 (4).jpg,207.12564,0
0890 (5).jpg,76.46524,0
0890 (6).jpg,239.75513,0
0890 (7).jpg,293.92847,0
0890 (8).jpg,211.8662,0
0890 (9).jpg,157.09961,0
0890.jpg,82.29407,0
0891 (10).jpg,876.4407,0
0891 (2).jpg,388.21927,0
0891 (3).jpg,70.85886,0
0891 (4).jpg,197.52658,0
0891 (5).jpg,420.57855,0
0891 (6).jpg,343.34164,0
0891 (7).jpg,151.97443,0
0891 (8).jpg,166.50562,0
0891 (9).jpg,118.35827,0
0891.jpg,121.1143,0
0892 (10).jpg,78.44291,0
0892 (2).jpg,175.76367,0
0892 (3).jpg,207.52173,0
0892 (4).jpg,269.00687,0
0892 (5).jpg,87.08461,0
0892 (6).jpg,234.60413,0
0892 (7).jpg,293.50995,0
0892 (8).jpg,76.23715,0
0892 (9).jpg,172.30016,0
0892.jpg,45.98623,0
0893 (10).jpg,236.42796,0
0893 (2).jpg,314.2987,0
0893 (3).jpg,221.27567,0
0893 (4).jpg,79.0758,0
0893 (5).jpg,137.75241,0
0893 (6).jpg,197.19896,0
0893 (7).jpg,74.25995,0
0893 (8).jpg,125.66499,0
0893 (9).jpg,228.25912,0
0893.jpg,476.65106,0
0894 (10).jpg,179.73083,0
0894 (2).jpg,324.6914,0
